,id,explanation_method,comprehensiveness,normalized_comprehensiveness,sufficiency,normalized_sufficiency,prob,masked_input_prob
772,208,attention,0.38817099295556545,0.9173524773979005,0.1978592898696661,0.0024060005983230132,0.9998394250869751,0.017077668091952578
773,209,attention,0.19628447555005551,0.00031612524848505317,0.7969556210562587,0.9924006332945766,0.9984657764434814,0.017077668091952578
774,210,attention,0.3295110035687685,1.4753878021753947e-08,0.9453869732096791,0.9955800552709302,0.9914724826812744,0.020336067429914246
775,211,attention,0.4281512197107077,0.44411203460300563,0.3942918136715889,0.37902570979282124,0.9995774626731873,0.017077668091952578
776,212,attention,0.3883330333977938,0.4735662810643581,0.22593977712094784,0.03509897595903491,0.9992534518241882,0.017077668091952578
777,213,attention,0.45397817008197305,0.6061328607941874,0.2000346329063177,0.005061728057209251,0.9992493987083435,0.017077668091952578
778,214,attention,0.9595956098288297,0.9658833008622094,0.19781103394925595,0.00024325114995097234,0.9998511075973511,0.017077668091952578
779,215,attention,0.5623730268329382,0.5414275200597509,0.4853079870343208,0.4283092555220534,0.9960209727287292,0.017077668091952578
780,216,attention,0.479818656668067,0.7381006541065939,0.2017835047096014,0.00596243821271943,0.9993767142295837,0.017077668091952578
781,217,attention,0.40064207202522084,0.33811315070467296,0.3964722827076912,0.3310731535676111,0.9991438388824463,0.017077668091952578
782,218,attention,0.9931860620199586,1.0000000197099346,0.2479549665004015,0.0010730069572824769,0.9997807145118713,0.020336067429914246
783,219,attention,0.9821598033886403,0.9941450332319802,0.24536934681236744,-1.0250227693108008e-07,0.999850869178772,0.020336067429914246
784,220,attention,0.7270919676870108,0.9606979079315922,0.20258065722882748,0.004374258924218946,0.9989418387413025,0.017077668091952578
785,221,attention,0.7934680147678591,0.715958974095972,0.5011145249009132,0.3023499675703289,0.9992076754570007,0.017077668091952578
786,222,attention,0.6645178403705359,0.8134827562023625,0.20275864861905574,0.003915114227514814,0.9991833567619324,0.017077668091952578
787,223,attention,0.5943746394477785,0.6408309198858146,0.403727813065052,0.3261266482812191,0.9923446774482727,0.017077668091952578
788,224,attention,0.196216943487525,0.0010543602553549146,0.40988965779542924,0.8987613869276849,0.9984152317047119,0.017077668091952578
789,225,attention,0.7950809595175088,0.8630682697706,0.4176031734794378,0.12953674899360898,0.9998258948326111,0.017077668091952578
790,226,attention,0.7393474620766938,0.6839727800651334,0.4926933138631284,0.34119114419795576,0.9990133047103882,0.020336067429914246
791,227,attention,0.5223329354077577,0.7328987365002981,0.19742741845548153,0.0016363559773704753,0.9998528957366943,0.017077668091952578
792,228,attention,0.6262700125575066,0.733921055795087,0.2223358776420355,0.018934903750808196,0.999002993106842,0.017077668091952578
793,229,attention,0.7889898044522852,0.7359738430688135,0.40507084876298904,0.23708506169954432,0.9987149238586426,0.017077668091952578
794,230,attention,-0.4818779596243985,0.3112524280685737,-0.015852421915042214,0.9815328511060784,0.0005447677685879171,0.017077668091952578
795,231,attention,0.38533961288630963,0.4373963901451811,0.39354207962751386,0.456853018272545,0.9994664788246155,0.017077668091952578
796,232,attention,0.938892815093277,0.9286650134622689,0.1977393414825201,0.0007344260322147219,0.9997679591178894,0.017077668091952578
797,233,attention,-0.004014119086787104,0.9931393739156718,-0.0041038719937205315,0.9929749542441675,0.003927566111087799,0.017077668091952578
798,234,attention,0.2440755981951952,0.00033443902003090956,0.27649484761059284,0.07827849261851029,0.9983668923377991,0.020336067429914246
799,235,attention,0.5435790624469519,0.6688987243223359,0.22237243913114071,0.004836356004599424,0.9990803003311157,0.017077668091952578
800,236,attention,0.5862546619027853,0.5547315945846796,0.39795048981904985,0.28389987029094943,0.9994431138038635,0.017077668091952578
801,237,attention,0.8277840510010719,0.9488085723638312,0.2010416891425848,5.8349993867826075e-08,0.999816358089447,0.017077668091952578
802,238,attention,0.41913579422980546,0.5219423191930196,0.39665046483278277,0.4685511384052355,0.999402642250061,0.017077668091952578
803,239,attention,0.4681182947009802,0.5633679806517922,0.22093901894986628,0.0048284992569058195,0.9983636736869812,0.017077668091952578
804,240,attention,0.4102448489516973,0.3860736372876121,0.3930151775479317,0.3547646540011408,0.9995118379592896,0.017077668091952578
805,241,attention,0.7394391095731407,0.7549256049903561,0.49118466256186366,0.34714434373914893,0.9998347759246826,0.020336067429914246
806,242,attention,0.36342868469655515,0.6118760846359825,0.22194241546094418,0.0016495587078940136,0.9990509152412415,0.017077668091952578
807,243,attention,0.49321495671756566,0.4683544246719855,0.6126539935357869,0.7207175786897383,0.9997649788856506,0.020336067429914246
808,244,attention,0.7254455890506506,0.9516345025375212,0.34222170896828175,0.19215949033491814,0.9997366070747375,0.020336067429914246
809,245,attention,0.7858718237257563,0.6801587347387154,0.3580093998461962,0.000846887911522164,0.9998456239700317,0.020336067429914246
810,246,attention,0.48815798107534647,0.512398736282919,0.2508940268307924,0.014059641891338659,0.9985243678092957,0.020336067429914246
811,247,attention,0.6536048213019967,0.6928255529766373,0.4908869951032102,0.41649435375414484,0.9989080429077148,0.020336067429914246
812,248,attention,0.6142669413238764,0.5706289839439515,0.4750176885475715,0.32154928005747213,0.9680711030960083,0.02426790161202329
813,249,attention,0.3573144841939211,0.22787956122059086,0.4903627126477659,0.4980627540754463,0.9994181394577026,0.020336067429914246
814,250,attention,0.24567611701786518,0.0013040586679657446,0.49099325528368354,0.9731172450093237,0.999592125415802,0.020336067429914246
815,251,attention,0.24191995151340961,0.00022503944406285583,0.5006205290555954,0.5485273988300466,0.9948784112930298,0.020336067429914246
816,252,attention,0.038789160549640656,0.29213156614192887,0.030368464067578316,0.2626351041681608,0.27673453092575073,0.020336067429914246
817,253,attention,0.970918946666643,0.9969175941137891,0.2507640738040209,7.753470746617365e-06,0.9998254179954529,0.020336067429914246
818,254,attention,0.7292227242724039,0.6600721669658779,0.4972337335348129,0.34683350458274426,0.9901493787765503,0.020336067429914246
819,255,attention,0.9018446053378284,0.9930485447945245,0.2786598224192858,0.025637575761857746,0.9933214783668518,0.020336067429914246
820,256,attention,0.6650109523907304,0.9744554431740415,0.2487978357821703,0.008963623967768666,0.9996347427368164,0.020336067429914246
821,257,attention,0.48723212629556656,0.13693733809100142,0.7388792831625324,0.9970682678746282,0.9995037317276001,0.020336067429914246
822,258,attention,0.4849133361130953,0.413907635091495,0.6834183144383132,0.7579759473007494,0.9997177720069885,0.020336067429914246
823,259,attention,0.26096670515835285,0.06887445578292868,0.24484995193779469,0.0061515586047146695,0.9980230331420898,0.020336067429914246
824,260,attention,0.45995417051017284,0.44558986133152056,0.2655928451567888,0.0037034377972194692,0.9978400468826294,0.020336067429914246
825,261,attention,0.5038636582903564,0.9561935918493728,0.24602732248604298,0.002407730455059677,0.999809205532074,0.020336067429914246
826,262,attention,0.644350458557407,0.46336075370377516,0.7407279418160518,0.6189166112211818,0.9936615228652954,0.02426790161202329
827,263,attention,0.7715224381536245,0.99328580814489,0.24577982909977436,2.5738345536773965e-06,0.999846339225769,0.020336067429914246
828,264,attention,0.9670046565588564,1.0000003983144774,0.6596966711804271,-8.042411735210822e-07,0.9836207628250122,0.02939084429733136
829,265,attention,-0.3531959211541107,0.10439530633656156,-0.007980311143910512,0.9999999442102319,0.0002251094119856134,0.02426790161202329
830,266,attention,0.24780762381851673,6.156182837330996e-08,0.8702405778070291,0.9999999305306124,0.8857165575027466,0.02426790161202329
831,267,attention,-0.026476836705114692,9.943215363045546e-06,-0.014498115247988608,1.0000140735813408,0.000283675326500088,0.02939084429733136
832,268,attention,0.9725691402951876,0.9931703115199483,0.3270594297597806,0.0007580959795281573,0.9998257756233215,0.02426790161202329
833,269,attention,0.5615384597331285,0.6962758046712927,0.6576064269368848,0.9828437318699154,0.9997703433036804,0.02426790161202329
834,270,attention,0.9854195831964413,0.9993904857492637,0.33522755093872547,0.003860473525934118,0.9982567429542542,0.02426790161202329
835,271,attention,0.9437012753138939,0.9784138398097904,0.3257166563222806,0.004132455351494124,0.9958011507987976,0.02426790161202329
836,272,attention,0.9325506457438072,0.9999997630653722,0.32501924224197865,-4.25107154403977e-08,0.9982499480247498,0.02426790161202329
837,273,attention,0.5652629553029934,0.6644614509762666,0.3745290258278449,4.0318935262644834e-07,0.9979920387268066,0.02426790161202329
838,274,attention,0.6572259506210685,0.9999998369620543,0.32662771331767243,-2.7493685867745794e-07,0.9989773035049438,0.02426790161202329
839,275,attention,0.600485202545921,0.9999993469785563,0.3925693848480781,0.18147836225031902,0.9933383464813232,0.02426790161202329
840,276,attention,0.589881352459391,0.6626809991130085,0.35172955381373566,0.03246923070473735,0.9984427094459534,0.02426790161202329
841,277,attention,0.6533405156806111,0.4889243173852646,0.6696140685429176,0.5142086925340442,0.9977574944496155,0.02426790161202329
842,278,attention,0.6134218691537777,0.44837628806916435,0.6538010621443391,0.5124363294795699,0.9992056488990784,0.02426790161202329
843,279,attention,0.4807320861145854,-1.0934131738592081e-07,0.959986281581223,0.9999999240378104,0.9928998947143555,0.029390395410091197
844,280,attention,0.9006006643176079,0.0,0.9006006643176079,0.0,0.9814762473106384,0.08087559830735551
845,281,attention,0.44983604829758406,-1.794237616307629e-07,0.9205707423388958,0.999999809395696,0.9473692774772644,0.029390395410091197
846,0,gradient_x_input,0.08452640763716772,0.844776490328438,0.019077073491644114,0.7701811088599126,0.2250209003686905,0.04134671219460547
847,1,gradient_x_input,0.3246120951241917,0.41864319281767104,0.3253528494387865,0.4200853466246611,0.9997850060462952,0.03385414425621207
848,2,gradient_x_input,0.44247755967080593,0.7300057094510015,0.10098844356834888,0.008326804204900761,0.999813973903656,0.04134671219460547
849,3,gradient_x_input,0.32733892630785705,0.5742123034943921,0.10250502415001392,0.011190404747388777,0.9998519420623779,0.04134671219460547
850,4,gradient_x_input,0.29946331058939296,0.30233583284559584,0.31967464544706875,0.33713573151341797,0.9998161196708679,0.03385414425621207
851,5,gradient_x_input,0.5718864748487249,0.5954560072923227,0.1961321748793125,0.12465259377249512,0.9998552799224854,0.04134671219460547
852,6,gradient_x_input,-0.21593808634206652,0.602010032587802,0.035942405089735986,0.9193239569641516,0.10874874889850616,0.04134671219460547
853,7,gradient_x_input,0.7791618767660111,0.8419776100086959,0.2846839837729931,0.21224077032813204,0.9990905523300171,0.03385414425621207
854,8,gradient_x_input,0.301887920871377,0.3558702409044058,0.28199316998943685,0.32134376403706666,0.9997606873512268,0.04134671219460547
855,9,gradient_x_input,0.37965884543955325,0.5041297906969072,0.09678321667015552,0.0004944511581088173,0.9998217225074768,0.04134671219460547
856,10,gradient_x_input,0.8748606764769647,0.974341027046059,0.09766341634094715,0.0015508045986898312,0.9998534917831421,0.04134671219460547
857,11,gradient_x_input,0.26652926243841646,0.36318379243213306,0.11165056414902211,0.02254630396400116,0.999848484992981,0.04134671219460547
858,12,gradient_x_input,0.42791442573070526,0.4134878454112979,0.3968282317349804,0.37394321110220563,0.9998207688331604,0.04134671219460547
859,13,gradient_x_input,0.7629649421200156,0.9910295494485986,0.14903035946190357,0.07673536288112287,0.9998351335525513,0.04134671219460547
860,14,gradient_x_input,0.46230480033490395,0.40700959764822725,0.21888039799200165,0.0657260058931095,0.9998501539230347,0.03385414425621207
861,15,gradient_x_input,0.3816385194659233,0.41393403726864475,0.15243798084557056,0.07922549916432936,0.9998176693916321,0.04134671219460547
862,16,gradient_x_input,0.44828974530100824,0.37118142624209016,0.3749922636896372,0.26724818346618523,0.9996324777603149,0.04134671219460547
863,17,gradient_x_input,0.316098653152585,0.2745253708089116,0.19943226408213377,0.1281797219686968,0.9998290538787842,0.04134671219460547
864,18,gradient_x_input,0.9563393332064152,0.9716017617138667,0.0970185536891222,0.00046259868664930945,0.9996041655540466,0.04134671219460547
865,19,gradient_x_input,0.434385500010103,0.4268794545245185,0.10143405385315418,0.005393606454549397,0.9998514652252197,0.04134671219460547
866,20,gradient_x_input,0.38852927535772325,0.4956638339658948,0.10165636129677295,0.0026925594974179902,0.9992184638977051,0.04134671219460547
867,21,gradient_x_input,0.7842759094201028,0.8624329738163211,0.2707679059356451,0.2192266503982614,0.9984127283096313,0.04134671219460547
868,22,gradient_x_input,0.1089285094704893,0.0009573532535764406,0.10892978765898281,0.0009599078195039853,0.9998520612716675,0.03385414425621207
869,23,gradient_x_input,-0.036679232073947785,0.8686090349753236,-0.020518890116363764,0.9217453576659554,0.00790133886039257,0.04134671219460547
870,24,gradient_x_input,-0.07991512078377935,0.3558574043186344,0.3260473144861559,0.8153900324810087,0.4949379861354828,0.03385414425621207
871,25,gradient_x_input,0.4394343502819538,0.4421422166670278,0.28647482991218565,0.24399558957237372,0.9996461868286133,0.04134671219460547
872,26,gradient_x_input,0.602914110198617,0.6795289575091604,0.09687487669289112,0.00025517664016097504,0.9998250603675842,0.04134671219460547
873,27,gradient_x_input,0.7187714364379645,0.9643089199708671,0.11709865517914295,0.03210262479881369,0.9998354911804199,0.04134671219460547
874,28,gradient_x_input,0.44516722969710826,0.43727841255851385,0.1004822988063097,0.004729466915873237,0.9998550415039062,0.04134671219460547
875,29,gradient_x_input,0.48836922673508526,0.5688984334591859,0.21935944445431232,0.17676455022777668,0.9998471736907959,0.04134671219460547
876,30,gradient_x_input,0.07544094435870648,0.5455111454793572,-0.005712557211518287,0.45130089484449754,0.5024085640907288,0.04134671219460547
877,31,gradient_x_input,0.38632781319320203,0.33098660013161724,0.27578276582062244,0.17899584178594996,0.9974693059921265,0.04134671219460547
878,32,gradient_x_input,0.4692837130278349,0.6104500203253046,0.10164045877754688,0.0011606909138979387,0.9998533725738525,0.04134671219460547
879,33,gradient_x_input,0.46965665621683,0.6526055888857621,0.30072864699177443,0.35694294438362906,0.9998075366020203,0.04134671219460547
880,34,gradient_x_input,0.23268093802034856,0.1928528552799426,0.5363294038223103,0.6285262618161024,0.9998365640640259,0.04134671219460547
881,35,gradient_x_input,0.1941877581179142,0.1348112880954013,0.10285737700760364,0.001379458511818747,0.9998553991317749,0.04134671219460547
882,36,gradient_x_input,0.3178360752761364,0.40197981904100244,0.09881153889000416,0.003802124619994586,0.9997861981391907,0.04134671219460547
883,37,gradient_x_input,0.5737919639796019,0.6956039981066182,0.1581441093236208,0.09004008924564748,0.9990091323852539,0.04134671219460547
884,38,gradient_x_input,0.7186701115634706,0.8200141901300659,0.3032520011895233,0.25993538976953423,0.9998435974121094,0.03385414425621207
885,39,gradient_x_input,0.7889301814138889,0.8535565725315453,0.11490016169846058,0.020165931552886623,0.9824135303497314,0.04134671219460547
886,40,gradient_x_input,0.24458757705158657,0.27773634327160446,0.11326267446080844,0.01026603715019469,0.9989030361175537,0.03385414425621207
887,41,gradient_x_input,0.19663373241201043,0.13206756570423261,0.5951128647662699,0.7040986987719344,0.9988645315170288,0.04134671219460547
888,42,gradient_x_input,0.5993522664299235,0.7109470381370364,0.1919061817228794,0.13458502572565095,0.9998427629470825,0.04134671219460547
889,43,gradient_x_input,0.4446273181587458,0.5816386267124365,0.10700632520020008,0.008281839639540465,0.9996941089630127,0.04134671219460547
890,44,gradient_x_input,0.8100409925915301,0.8945038292516696,0.09728813357651234,0.0007774215120842879,0.9998546838760376,0.04134671219460547
891,45,gradient_x_input,0.6221823174506426,0.6854762683588684,0.09872091002762318,0.00121938716357226,0.9994538426399231,0.04134671219460547
892,46,gradient_x_input,0.6280248904600739,0.8270719757674627,0.19865081701427698,0.16048645499048522,0.9984739422798157,0.04134671219460547
893,47,gradient_x_input,0.32479247947533924,0.5497772634220278,0.18020039258731735,0.18027550386400668,0.9998522996902466,0.03385414425621207
894,48,gradient_x_input,0.5382994126735462,0.7831673148916473,0.21646089727679887,0.1976119855608916,0.9998492002487183,0.03385414425621207
895,49,gradient_x_input,-0.016118461476354342,0.9795148371690351,-0.00718732340545911,0.9939252264381393,0.0007695623789913952,0.03385414425621207
896,50,gradient_x_input,0.5111104005740749,0.5860316291403991,0.5427304978171984,0.6321571491058106,0.9989762306213379,0.03385414425621207
897,51,gradient_x_input,-0.013134632363087602,0.9839136584323374,-0.6385473685546054,0.24743478340728942,0.004887163173407316,0.03385414425621207
898,52,gradient_x_input,0.48834674225913155,0.49964345365010837,0.22082491343220076,0.1466172464500952,0.9998399019241333,0.03385414425621207
899,53,gradient_x_input,0.6921292071541151,0.7660835790532733,0.11089786680208312,0.005151616452531789,0.9925768971443176,0.03385414425621207
900,54,gradient_x_input,0.47986481545699966,0.6348896625934567,0.13002686492270893,0.02811195679540472,0.9997851252555847,0.03385414425621207
901,55,gradient_x_input,0.50482403093742,0.6025175320969754,0.21038404231270155,0.1549877456856888,0.997653067111969,0.03385414425621207
902,56,gradient_x_input,0.7659051520749927,0.7288709540560462,0.5073610949524058,0.4225118764715368,0.9998486042022705,0.03385414425621207
903,57,gradient_x_input,0.25706373900175095,0.2827067187944814,0.31949685224228436,0.4011327887042469,0.9998434782028198,0.03385414425621207
904,58,gradient_x_input,0.5786071713599894,0.6795683806959196,0.10881296255522305,0.001843006687401307,0.9998189806938171,0.03385414425621207
905,59,gradient_x_input,0.6517182747936912,0.7817665922708665,0.11666137104233106,0.009470804265069913,0.9994655251502991,0.03385414425621207
906,60,gradient_x_input,0.3518640163044135,0.3080100211707214,0.12508960026833746,0.013856418119775435,0.999582827091217,0.03385414425621207
907,61,gradient_x_input,0.8414353515420642,0.8135552665362871,0.28300632908940315,0.13844866384552418,0.9997257590293884,0.02592806179332738
908,62,gradient_x_input,0.5880542169325054,0.7633332931874525,0.22018169611692429,0.13228882878561932,0.9998050332069397,0.02896005611835495
909,63,gradient_x_input,0.6644614332666,0.8691431478044581,0.16093469452526835,0.07711816222070207,0.9998506307601929,0.03385414425621207
910,64,gradient_x_input,0.7179720263100333,0.9389488603564412,0.10790733620524406,0.0010286306608583045,0.9994068145751953,0.03385414425621207
911,65,gradient_x_input,0.4761470837725533,0.7493563370501974,0.1726941213839584,0.052303445524908045,0.9994664788246155,0.03385414425621207
912,66,gradient_x_input,0.3590070048812777,0.3110279048844593,0.41147645842283964,0.3885609824405741,0.9996331930160522,0.02896005611835495
913,67,gradient_x_input,0.345994311488337,0.41788864275259074,0.254121829652124,0.2453254407808473,0.9994381070137024,0.03385414425621207
914,68,gradient_x_input,0.6281483966029353,0.5855318381985769,0.44441187337765264,0.37828941603957794,0.9996397495269775,0.03385414425621207
915,69,gradient_x_input,0.30041121784597635,0.5453958961829337,0.16147343069314957,0.12158341002146386,0.9998383522033691,0.02896005611835495
916,70,gradient_x_input,0.309454209688637,0.3026063165306286,0.11028272699978617,0.0018642752349668397,0.9998551607131958,0.03385414425621207
917,71,gradient_x_input,0.5981060932390392,0.6687458136620492,0.39303341950289905,0.37734793219023854,0.998835027217865,0.02896005611835495
918,72,gradient_x_input,0.8335478712494174,0.9411491397690147,0.10921309515833855,0.0004083529338142877,0.999833345413208,0.03385414425621207
919,73,gradient_x_input,0.553146774156226,0.664461347152099,0.21283858724766308,0.15587141317887146,0.9998530149459839,0.03385414425621207
920,74,gradient_x_input,0.5189323921998342,0.6232186147764065,0.21729312112761867,0.16549313483291483,0.9998351335525513,0.03385414425621207
921,75,gradient_x_input,0.7327328762039542,0.7487005589018859,0.4906467047985643,0.4328202014004936,0.9982840418815613,0.02896005611835495
922,76,gradient_x_input,0.5782888881965644,0.728671427416052,0.21790360535184541,0.16858716034165186,0.9998531341552734,0.03385414425621207
923,77,gradient_x_input,0.5421835349665748,0.6105414451530045,0.2526901161505116,0.20317472544354576,0.9984672665596008,0.03385414425621207
924,78,gradient_x_input,0.4946121412018935,0.9433893302438964,0.139696407235331,0.06782753984662858,0.9998462200164795,0.03385414425621207
925,79,gradient_x_input,0.4651625749344627,0.4603250869393097,0.3332333229482174,0.28980724781930756,0.9995545744895935,0.03385414425621207
926,80,gradient_x_input,0.1144458730187681,0.007151256390856253,0.33860448333952164,0.3506415675005025,0.9998432397842407,0.03385414425621207
927,81,gradient_x_input,0.21624523691005176,0.17073071843984,0.11705886779559983,0.013394462120110508,0.9998481273651123,0.03385414425621207
928,82,gradient_x_input,0.5859172737432851,0.6279509336230176,0.14962930935952398,0.05466174208909757,0.9988008737564087,0.03385414425621207
929,83,gradient_x_input,-0.0590912453416321,0.919923183400279,-0.007577252624388266,0.9912548741785473,0.0026855221949517727,0.03385414425621207
930,84,gradient_x_input,0.31880799101458657,0.41350083710530405,0.1077388073835108,7.020553005574263e-05,0.9998388290405273,0.03385414425621207
931,85,gradient_x_input,0.6194368334901001,0.8718171704585077,0.10789905778235859,0.0009106767004419026,0.9996727705001831,0.03385414425621207
932,86,gradient_x_input,0.9689776697664961,0.9767852632301153,0.14894376984900898,0.04440752451518394,0.9946293234825134,0.03385414425621207
933,87,gradient_x_input,0.424717725151115,0.4415687622160294,0.27969236713316703,0.2387255229909893,0.9990949630737305,0.03385414425621207
934,88,gradient_x_input,0.4925495990448528,0.6144976463405223,0.339283752358622,0.36955406919532346,0.9998351335525513,0.03385414425621207
935,89,gradient_x_input,0.7513738250773814,0.7065143936636097,0.48876275846527684,0.38600797402917947,0.9982450008392334,0.03385414425621207
936,90,gradient_x_input,0.6836699752344025,0.7498482907385964,0.1376656372514036,0.038912245253320425,0.9998495578765869,0.03385414425621207
937,91,gradient_x_input,0.8410064808299972,0.8460305244549717,0.2175709470692608,0.1267214273788851,0.9998418092727661,0.03385414425621207
938,92,gradient_x_input,0.3495521826876534,0.4270206416588875,0.2519902479317453,0.2519147448191762,0.9967043995857239,0.03385414425621207
939,93,gradient_x_input,0.4743974966307481,0.562742230473763,0.2182137214889129,0.15217953010507912,0.9997645020484924,0.03385414425621207
940,94,gradient_x_input,0.3784316289238632,0.5214741303423038,0.22356184758245945,0.19891750231767952,0.9998302459716797,0.02896005611835495
941,95,gradient_x_input,0.4599200487136841,0.7772959303861011,0.122064508497715,2.103022384925736e-05,0.9998538494110107,0.02896005611835495
942,96,gradient_x_input,0.5094817491190042,0.7884002169253768,0.12288346886634827,0.0004672037418617487,0.9998483657836914,0.02896005611835495
943,97,gradient_x_input,0.43952327966690063,0.7564071462394993,0.1956077143549919,0.17342009979406503,0.9998514652252197,0.02896005611835495
944,98,gradient_x_input,0.7795705534517765,0.9844414614586978,0.22908755258790084,0.04416840469555165,0.9997900128364563,0.02592806179332738
945,99,gradient_x_input,0.5130701852031052,0.5692930969203057,0.36715117073617876,0.35674044085786283,0.9984316229820251,0.02896005611835495
946,100,gradient_x_input,0.7115615708753467,0.7369804224311517,0.35447765700519085,0.13575927140603103,0.998173713684082,0.02896005611835495
947,101,gradient_x_input,0.5768803311511874,0.5276156102428725,0.38121077977120876,0.3016615251139675,0.9964404702186584,0.02896005611835495
948,102,gradient_x_input,0.6109388760690179,0.8710277407698938,0.37943837765072075,0.31484953097668705,0.9998465776443481,0.02592806179332738
949,103,gradient_x_input,0.49210724684720236,0.6751975657585128,0.34905454485366744,0.38090908615724905,0.9998014569282532,0.02241680258089102
950,104,gradient_x_input,0.6720975991338491,0.5955861630279995,0.45576361007988453,0.2903990897540287,0.9991641044616699,0.02896005611835495
951,105,gradient_x_input,0.8807254675029981,0.8797953049194698,0.23526324145495892,0.13208291728712482,0.9983676075935364,0.02896005611835495
952,106,gradient_x_input,0.6213374861436023,0.5713382123487304,0.17296671122312546,0.05743083224923641,0.9998255372047424,0.02896005611835495
953,107,gradient_x_input,0.4419865249656141,0.4411947701792107,0.3722572078695521,0.34442742971831225,0.9997896552085876,0.02896005611835495
954,108,gradient_x_input,0.6327948614489287,0.9392630028582186,0.12240336090326309,0.0003567966114731951,0.9998505115509033,0.02896005611835495
955,109,gradient_x_input,0.6791960746049881,0.6721141604078913,0.39292498026043177,0.243025871596954,0.9603412747383118,0.02896005611835495
956,110,gradient_x_input,0.9851039504719665,0.9895502632516849,0.17724957317113876,6.021254972237731e-05,0.9998502731323242,0.02896005611835495
957,111,gradient_x_input,0.556907132267952,0.8473055221519024,0.14310560375452042,0.004660004458875561,0.9998078942298889,0.02896005611835495
958,112,gradient_x_input,0.5637850482016802,0.7798896078123506,0.2440545167773962,0.10112529624924764,0.9998189806938171,0.02896005611835495
959,113,gradient_x_input,0.47527411486953497,0.6807817743466366,0.24511378444731236,0.0502079274368498,0.9998362064361572,0.02896005611835495
960,114,gradient_x_input,0.476629797834903,0.7201584779873031,0.12384872138500214,0.00042853619869781783,0.9998517036437988,0.02896005611835495
961,115,gradient_x_input,0.24007118726149201,0.4014809617872223,0.24754587607458234,0.4270339910057636,0.9998471736907959,0.02896005611835495
962,116,gradient_x_input,0.3790978172328323,0.3876943571771735,0.12391777336597443,0.0011585236195844467,0.9995648264884949,0.02896005611835495
963,117,gradient_x_input,0.6334300660528243,0.775332008026757,0.3387307981029153,0.32677371866179267,0.9991682767868042,0.02896005611835495
964,118,gradient_x_input,0.4929776272329036,0.5243512669967249,0.4848300637677312,0.5128370148487744,0.9996465444564819,0.02896005611835495
965,119,gradient_x_input,0.12454478372819722,0.27977035890448326,0.5408523187361425,0.7588177810040742,0.7554479241371155,0.02896005611835495
966,120,gradient_x_input,0.2844257694669068,0.31461557418470687,0.35849327978212386,0.4584082283021428,0.9997966885566711,0.02896005611835495
967,121,gradient_x_input,0.42814803728833795,0.503975213372138,0.13004310429096222,0.01385857721110289,0.9982165694236755,0.02896005611835495
968,122,gradient_x_input,0.7248452502535656,0.687771334930197,0.41452968399971724,0.2837008996749155,0.9921974539756775,0.02896005611835495
969,123,gradient_x_input,0.7382384181837551,0.8385206492320552,0.25594791129697114,0.1773282600824768,0.9987521171569824,0.02896005611835495
970,124,gradient_x_input,0.3760834562126547,0.4122669369213459,0.24464853887911886,0.197866115191076,0.9998489618301392,0.02896005611835495
971,125,gradient_x_input,0.7147515793330967,0.7029381275610891,0.3701134445145726,0.28668811000185995,0.993421733379364,0.02896005611835495
972,126,gradient_x_input,0.6992144314572215,0.6630911512663048,0.37155305706255604,0.286812329373092,0.9985299110412598,0.02896005611835495
973,127,gradient_x_input,0.6790019837208092,0.5717119131871206,0.7211399394727778,0.6318080811869199,0.9926040768623352,0.02896005611835495
974,128,gradient_x_input,0.46618154117216665,0.6072270324073435,0.1646499071891109,0.0007074642368242531,0.999626874923706,0.02241680258089102
975,129,gradient_x_input,0.9792107379679302,0.98712738657129,0.5321911478282085,0.4649111535918084,0.9943819642066956,0.02592806179332738
976,130,gradient_x_input,0.5633715082824763,0.5950843280570655,0.2847762645355293,0.20288943479813654,0.9996540546417236,0.02592806179332738
977,131,gradient_x_input,0.8401150962870035,0.8178376413356504,0.2639805395156145,0.14398373551682703,0.9998332262039185,0.02592806179332738
978,132,gradient_x_input,0.5180621072649956,0.5451960869735554,0.4211350964116199,0.4050629648992174,0.9998031258583069,0.02592806179332738
979,133,gradient_x_input,0.8652374047316178,0.9939881534319657,0.13945412183446543,0.00010202094092250365,0.9998071789741516,0.02592806179332738
980,134,gradient_x_input,0.524671397837145,0.71040476704973,0.4161247956965651,0.49089220163414626,0.9990676045417786,0.02592806179332738
981,135,gradient_x_input,0.4183034875563213,0.5297318629081836,0.18447472767106124,0.08467312386661946,0.9998130202293396,0.02592806179332738
982,136,gradient_x_input,0.34967670988823685,0.29277550464842717,0.2919816964172891,0.21166603668473918,0.9998366832733154,0.02592806179332738
983,137,gradient_x_input,0.35194960578034323,0.31291430400047276,0.16860256933917603,0.0014933003445814416,0.9998106360435486,0.02241680258089102
984,138,gradient_x_input,0.41676195670983623,0.4745775123323918,0.5035671244508454,0.6327097298479916,0.9889376163482666,0.02592806179332738
985,139,gradient_x_input,0.5020721850118467,0.5138712168031739,0.46419669883990927,0.4600789821934754,0.9991946816444397,0.02592806179332738
986,140,gradient_x_input,0.3578235749155283,0.4156849475881725,0.14130063115486077,0.001435119353417352,0.9997238516807556,0.02592806179332738
987,141,gradient_x_input,0.7079209307350018,0.7891451075081494,0.1591449590133769,0.006101514722450798,0.9995765089988708,0.02592806179332738
